1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,1,
1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,1,
1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,1,
1,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,1,
1,4,4,4,4,4,4,4,3,3,3,4,33,4,3,3,3,4,4,4,4,4,4,4,1,
1,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,1,
4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,33,4,4,4,1,
4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,1,
1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,1,
1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,1,
1,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,1,
1,4,4,4,33,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,1,
1,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,1,
1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1
