15,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,14,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,
9,5,5,5,5,46,19,19,19,85,19,19,19,19,19,19,19,19,19,47,5,5,5,5,7,
9,5,5,5,5,24,40,40,40,88,40,40,40,40,40,40,40,40,40,24,5,5,5,5,7,
9,5,5,5,5,24,1,1,1,33,1,1,1,1,1,1,1,1,1,24,5,5,5,5,7,
9,5,5,5,5,24,1,1,1,1,1,1,1,1,1,1,1,1,1,24,5,5,5,5,7,
43,5,5,5,5,24,1,1,1,1,1,1,1,1,1,1,1,1,1,24,5,5,5,5,7,
5,5,5,5,5,48,19,19,19,19,19,19,66,67,67,68,19,77,19,49,5,5,5,5,7,
5,5,5,5,5,37,39,39,39,39,39,39,72,73,73,74,39,69,39,38,5,5,5,5,7,
22,5,5,5,5,45,40,40,40,40,40,40,79,80,80,81,40,82,40,44,5,5,5,5,7,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,
10,20,20,20,20,20,20,20,20,20,22,5,5,5,23,20,20,20,20,20,20,20,20,20,11
