15,42,42,42,42,42,100,42,42,42,42,42,42,42,42,42,42,42,100,42,100,42,42,42,14,
9,5,5,5,5,5,24,95,94,94,94,94,90,5,95,94,94,90,24,5,24,5,5,5,7,
9,5,5,5,5,5,88,96,23,20,20,22,89,5,96,23,22,89,88,5,24,5,5,5,7,
9,5,5,5,5,5,33,89,41,14,15,43,89,5,97,41,43,91,33,5,24,5,5,5,7,
9,5,5,5,5,5,95,94,90,7,9,93,89,94,90,97,91,5,5,98,24,5,5,5,7,
9,5,5,5,5,5,87,89,89,41,101,93,89,5,89,5,5,95,87,5,24,5,5,5,41,
9,5,5,5,5,5,24,96,89,5,33,93,93,94,93,90,5,96,33,98,88,5,5,5,5,
9,5,5,5,5,5,24,97,91,97,92,92,91,87,93,87,95,94,90,5,33,5,5,5,5,
9,5,5,5,5,5,24,89,5,5,90,5,5,33,93,33,93,93,87,96,91,5,5,5,5,
9,5,5,5,5,5,24,89,94,94,89,5,97,92,92,91,93,93,88,5,87,5,5,5,23,
9,5,5,5,5,5,24,96,93,93,89,23,20,22,5,5,5,96,33,95,24,5,5,5,7,
9,5,5,5,5,5,24,97,92,92,91,7,8,9,95,94,94,93,94,89,24,5,5,5,7,
10,20,20,20,20,20,99,20,20,20,20,11,8,10,20,20,20,20,20,20,99,20,20,20,11,
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
