1,1,1,1,1,4,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,
1,6,7,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,3,3,4,4,4,1,
1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,3,3,3,4,33,4,1,
1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,4,3,3,3,3,4,4,4,1,
1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,4,4,3,3,3,4,4,4,1,
1,4,4,4,6,7,4,1,4,4,4,4,4,4,4,1,4,4,3,3,3,4,4,4,1,
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,3,3,4,4,4,4,
1,8,9,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,3,3,4,4,4,4,
1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,3,3,3,4,4,4,4,
1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,4,4,3,3,3,4,4,4,1,
1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,4,4,3,3,3,4,4,4,1,
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,3,3,4,4,4,1,
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,33,4,3,3,4,4,4,1,
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,3,4,4,4,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
