1,1,1,1,1,4,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,4,1,1,1,
1,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,1,
1,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,1,
1,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,1,
1,4,4,4,4,4,4,1,1,10,11,4,4,4,4,4,4,4,1,1,4,4,4,4,1,
1,4,4,4,4,4,4,1,1,4,4,4,4,4,8,9,4,4,1,1,4,4,4,4,1,
1,4,4,4,4,4,4,1,1,8,9,4,4,4,4,4,8,9,1,1,4,4,4,4,1,
1,4,4,4,4,4,4,1,1,4,8,9,4,4,4,6,7,4,1,1,4,4,4,4,4,
1,4,4,4,4,4,4,1,1,10,11,4,4,4,4,4,10,11,1,1,4,4,4,4,4,
1,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,
1,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,
1,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,
1,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,
1,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,
1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1
